1|Espere mientras se abre la aplicación|2016-05-24T08:51:25.0000000|2016-05-24T08:51:41.0000000|ManicTime|ManicTime/Applications
2|Program Manager|2016-05-24T08:51:41.0000000|2016-05-24T08:51:47.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
3||2016-05-24T08:51:25.0000000|2016-05-24T08:52:12.0000000||ManicTime/ComputerUsage
4|Licencia|2016-05-24T08:51:47.0000000|2016-05-24T08:51:58.0000000|ManicTime|ManicTime/Applications
5|ManicTime - STANDARD|2016-05-24T08:51:58.0000000|2016-05-24T08:52:10.0000000|ManicTime|ManicTime/Applications
7|Sistema operativo Microsoft® Windows®|2016-05-24T08:52:10.0000000|2016-05-24T08:52:12.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
8|Program Manager|2016-06-02T13:32:20.0000000|2016-06-02T13:32:47.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
9|45 segundos restantes|2016-06-02T13:32:47.0000000|2016-06-02T13:32:56.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
10|30 segundos restantes|2016-06-02T13:32:56.0000000|2016-06-02T13:33:02.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
11|25 segundos restantes|2016-06-02T13:33:02.0000000|2016-06-02T13:33:08.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
12|20 segundos restantes|2016-06-02T13:33:08.0000000|2016-06-02T13:33:13.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
13|Installers|2016-06-02T13:33:13.0000000|2016-06-02T13:33:47.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
14||2016-06-02T13:32:20.0000000|2016-06-02T13:44:04.0000000||ManicTime/ComputerUsage
15|Setup|2016-06-02T13:33:47.0000000|2016-06-02T13:33:56.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
16|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T13:33:56.0000000|2016-06-02T13:34:01.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
17|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02T13:34:01.0000000|2016-06-02T13:34:06.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
18|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02T13:34:06.0000000|2016-06-02T13:34:36.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
19|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610|2016-06-02T13:34:36.0000000|2016-06-02T13:35:30.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610|ManicTime/Applications
20|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02T13:35:30.0000000|2016-06-02T13:35:36.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
21|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02T13:35:36.0000000|2016-06-02T13:36:54.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
22|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005|2016-06-02T13:36:54.0000000|2016-06-02T13:37:37.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005|ManicTime/Applications
23|Extracting Files|2016-06-02T13:37:37.0000000|2016-06-02T13:37:42.0000000|Microsoft Visual C++ 2008 Redistributable|ManicTime/Applications
24|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T13:37:42.0000000|2016-06-02T13:37:52.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
25|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02T13:37:52.0000000|2016-06-02T13:37:57.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
26|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02T13:37:57.0000000|2016-06-02T13:38:58.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
27|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02T13:38:58.0000000|2016-06-02T13:39:03.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
28|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02T13:39:03.0000000|2016-06-02T13:39:46.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
29|Installers|2016-06-02T13:39:46.0000000|2016-06-02T13:40:01.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
30|Setup - Wampserver64|2016-06-02T13:40:01.0000000|2016-06-02T13:40:09.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
31|Python 3.5.1 (64-bit) Setup|2016-06-02T13:40:09.0000000|2016-06-02T13:40:15.0000000|Python 3.5.1 (64-bit)|ManicTime/Applications
32|Menú Inicio|2016-06-02T13:40:15.0000000|2016-06-02T13:40:20.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
33|Sistema operativo Microsoft® Windows®|2016-06-02T13:40:20.0000000|2016-06-02T13:40:28.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
34|Servicios|2016-06-02T13:40:28.0000000|2016-06-02T13:40:46.0000000|Servicios|ManicTime/Applications
35|Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02T13:40:46.0000000|2016-06-02T13:40:51.0000000|Propiedades de Web Deployment Agent Service (Equipo local)|ManicTime/Applications
36|Setup - Wampserver64|2016-06-02T13:40:51.0000000|2016-06-02T13:42:05.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
37|Setup|2016-06-02T13:42:05.0000000|2016-06-02T13:42:11.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
38|Program Manager|2016-06-02T13:42:11.0000000|2016-06-02T13:42:18.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
39|Python 3.5.1 (64-bit)|2016-06-02T13:42:18.0000000|2016-06-02T13:42:23.0000000|Python 3.5.1 (64-bit)|ManicTime/Applications
