1|Espere mientras se abre la aplicación|2016-05-24T08:55:49.0000000|2016-05-24T08:55:59.0000000|ManicTime|ManicTime/Applications
2|Program Manager|2016-05-24T08:55:59.0000000|2016-05-24T08:56:04.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
3||2016-05-24T08:55:49.0000000|2016-05-24T08:56:25.0000000||ManicTime/ComputerUsage
4|Licencia|2016-05-24T08:56:04.0000000|2016-05-24T08:56:10.0000000|ManicTime|ManicTime/Applications
6|Configuración|2016-05-24T08:56:10.0000000|2016-05-24T08:56:23.0000000|ManicTime|ManicTime/Applications
7|Sistema operativo Microsoft® Windows®|2016-05-24T08:56:23.0000000|2016-05-24T08:56:25.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
8|25 segundos restantes|2016-06-02T13:45:32.0000000|2016-06-02T13:45:37.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
9|20 segundos restantes|2016-06-02T13:45:37.0000000|2016-06-02T13:45:43.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
10|15 segundos restantes|2016-06-02T13:45:43.0000000|2016-06-02T13:45:48.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
11|10 segundos restantes|2016-06-02T13:45:48.0000000|2016-06-02T13:45:54.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
12||2016-06-02T13:44:50.0000000|2016-06-02T13:59:13.0000000||ManicTime/ComputerUsage
13|Program Manager|2016-06-02T13:45:54.0000000|2016-06-02T13:45:59.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
14|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T13:45:59.0000000|2016-06-02T13:46:06.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
15|Setup|2016-06-02T13:46:06.0000000|2016-06-02T13:46:11.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
16|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T13:46:11.0000000|2016-06-02T13:46:20.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
17|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02T13:46:20.0000000|2016-06-02T13:46:25.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
18|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02T13:46:25.0000000|2016-06-02T13:47:37.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
19|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02T13:47:37.0000000|2016-06-02T13:47:44.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
20|Sistema operativo Microsoft® Windows®|2016-06-02T13:47:44.0000000|2016-06-02T13:47:50.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
22|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02T13:47:50.0000000|2016-06-02T13:50:00.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
23|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T13:50:00.0000000|2016-06-02T13:50:12.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
24|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02T13:50:12.0000000|2016-06-02T13:50:17.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
25|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02T13:50:17.0000000|2016-06-02T13:51:27.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
26|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02T13:51:27.0000000|2016-06-02T13:51:36.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
27|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02T13:51:36.0000000|2016-06-02T13:52:37.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
28|Installers|2016-06-02T13:52:37.0000000|2016-06-02T13:52:43.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
29|Setup|2016-06-02T13:52:43.0000000|2016-06-02T13:52:48.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
30|Setup - Wampserver64|2016-06-02T13:52:48.0000000|2016-06-02T13:55:59.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
31|Menú Inicio|2016-06-02T13:55:59.0000000|2016-06-02T13:56:04.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
32|Sistema operativo Microsoft® Windows®|2016-06-02T13:56:04.0000000|2016-06-02T13:56:09.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
33|Installers|2016-06-02T13:56:09.0000000|2016-06-02T13:56:14.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
34|Servicios|2016-06-02T13:56:14.0000000|2016-06-02T13:56:24.0000000|Servicios|ManicTime/Applications
35|Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02T13:56:24.0000000|2016-06-02T13:56:29.0000000|Propiedades de Web Deployment Agent Service (Equipo local)|ManicTime/Applications
36|Installers|2016-06-02T13:56:29.0000000|2016-06-02T13:56:35.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
