1|Espere mientras se abre la aplicación|2016-05-24T09:06:57.0000000|2016-05-24T09:07:10.0000000|ManicTime|ManicTime/Applications
3||2016-05-24T09:06:57.0000000|2016-05-24T09:07:31.0000000||ManicTime/ComputerUsage
4|ManicTime|2016-05-24T09:07:10.0000000|2016-05-24T09:07:15.0000000|ManicTime|ManicTime/Applications
5|ManicTime|2016-05-24T09:07:15.0000000|2016-05-24T09:07:21.0000000|ManicTime|ManicTime/Applications
7|Configuración|2016-05-24T09:07:21.0000000|2016-05-24T09:07:28.0000000|ManicTime|ManicTime/Applications
8|Sistema operativo Microsoft® Windows®|2016-05-24T09:07:28.0000000|2016-05-24T09:07:31.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
9|Copiar 9 elementos (249 MB)|2016-06-02T14:13:28.0000000|2016-06-02T14:14:10.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
10|Extracting Files|2016-06-02T14:14:10.0000000|2016-06-02T14:14:15.0000000|Microsoft Visual C++ 2008 Redistributable|ManicTime/Applications
11|Setup|2016-06-02T14:14:15.0000000|2016-06-02T14:14:21.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
12|Installers|2016-06-02T14:14:21.0000000|2016-06-02T14:14:26.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
14||2016-06-02T14:13:28.0000000|2016-06-02T14:23:40.0000000||ManicTime/ComputerUsage
15|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02T14:14:26.0000000|2016-06-02T14:15:10.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
16|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02T14:15:10.0000000|2016-06-02T14:15:26.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
18|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02T14:15:26.0000000|2016-06-02T14:15:32.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
